,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
906,1.577685,0.3298929,0.873552,-0.01867679,0.0,0.0,332.7022,31.8929698243922,439.3307,99000.0,99000.0,243.3931,99000,2,4000,0,4,1,2.222108957104,2,0,0,0,2,0.2449578,-1.6515419999999998,2.141458,5.5,0,4,127.4349,0,9.971659,90.0,0.0,0.09033906,-0.1066896,0.4769866
907,1.579305,0.3322367,0.8713132,-0.02130792,0.0,0.0,335.5222,31.9930013778279,439.2502,99000.0,99000.0,243.3126,99000,2,4000,0,4,1,2.2232137516042303,2,0,0,0,2,0.2443362,-1.652164,2.140836,5.5,0,4,127.4487,0,9.98989,90.0,0.0,0.08931518,-0.1068619,0.4726722
908,1.574605,0.3322367,0.8601108000000001,-0.02216924,0.0,0.0,339.6328,32.0781528554753,439.1336,99000.0,99000.0,243.196,99000,2,4000,0,4,1,2.22459314188465,2,0,0,0,2,0.2435185,-1.652982,2.140018,5.5,0,4,127.4684,0,10.0129,90.0,0.0,0.0880321,-0.1070918,0.4657211
909,1.578145,0.3322367,0.8582353000000001,-0.02632312,0.0,0.0,342.0919,32.1784776729026,439.0644,99000.0,99000.0,243.1268,99000,2,4000,0,4,1,2.22553568427396,2,0,0,0,2,0.2430645,-1.653436,2.139565,5.5,0,4,127.48,0,10.02875,90.0,0.0,0.08717933,-0.1072602,0.4621257
910,1.5858290000000002,0.3322367,0.8464726,-0.0120474,0.0,0.0,344.8506,32.309137199653,438.98800000000006,99000.0,99000.0,243.0504,99000,2,4000,0,4,1,2.22637784762777,2,0,0,0,2,0.2426145,-1.6538849999999998,2.139114,5.5,0,4,127.4928,0,10.04305,90.0,0.0,0.0863934,-0.1074057,0.4575716
911,1.57429,0.3322367,0.8493642,-0.02481688,0.0,0.0,348.5751,32.3947133729608,438.8857,99000.0,99000.0,242.9481,99000,2,4000,0,4,1,2.2270751671818703,2,0,0,0,2,0.2420732,-1.654427,2.138573,5.5,0,4,127.5098,0,10.05495,90.0,0.0,0.08574599,-0.1075293,0.4551747
912,1.580693,0.3322367,0.8420428,-0.02137917,0.0,0.0,354.6661,32.4904931265743,438.7202,99000.0,99000.0,242.7827,99000,2,4000,0,4,1,2.22776847027821,2,0,0,0,2,0.2413264,-1.655174,2.137826,5.5,0,4,127.5368,0,10.06685,90.0,0.0,0.08509674,-0.1076667,0.4510999
913,1.584231,0.3351665,0.8386752000000001,-0.02091599,0.0,0.0,357.4494,32.6015758053148,438.6454,99000.0,99000.0,242.7079,99000,2,4000,0,4,1,2.2286866307059903,2,0,0,0,2,0.2410468,-1.6554529999999998,2.137547,5.5,0,4,127.5488,0,10.08274,90.0,0.0,0.08424562,-0.1078243,0.4472648
914,1.608422,0.341612,0.8257846,-0.0107356,0.0,0.0,361.3407,32.682485255634106,438.5417,99000.0,99000.0,242.6041,99000,2,4000,0,4,1,2.23018627751582,2,0,0,0,2,0.2407320000000001,-1.655768,2.137232,5.5,0,4,127.5653,0,10.10914,90.0,0.0,0.08287529,-0.1080816,0.4403138
915,1.605156,0.341612,0.8290484,-0.02038442,0.0,0.0,364.4911,32.7888359853389,438.4585,99000.0,99000.0,242.5209,99000,2,4000,0,4,1,2.2309066652425886,2,0,0,0,2,0.2405165,-1.6559830000000002,2.137017,5.5,0,4,127.5784,0,10.12206,90.0,0.0,0.08223029,-0.108221,0.4381565
916,1.617941,0.341612,0.8255743000000001,-0.02033975,0.0,0.0,370.8683,32.9105989627099,438.292,99000.0,99000.0,242.3544,99000,2,4000,0,4,1,2.23166745893001,2,0,0,0,2,0.2402398,-1.6562599999999998,2.13674,5.5,0,4,127.6043,0,10.13584,90.0,0.0,0.08155376,-0.1084002,0.4348009
917,1.627234,0.3462996,0.8198254999999999,-0.02151094,0.0,0.0,374.2154,32.986820144854896,438.2069,99000.0,99000.0,242.2693,99000,2,4000,0,4,1,2.23264506438164,2,0,0,0,2,0.2401614,-1.656339,2.136661,5.5,0,4,127.6174,0,10.15375,90.0,0.0,0.08069424,-0.1086307,0.4304864000000001
918,1.635544,0.3462996,0.8209203000000002,-0.02344172,0.0,0.0,374.2154,33.0885920630242,438.2069,99000.0,99000.0,242.2693,99000,2,4000,0,4,1,2.23339518556802,2,0,0,0,2,0.2401614,-1.656339,2.136661,5.5,0,4,127.6174,0,10.16766,90.0,0.0,0.08004789,-0.1088411,0.4285689
919,1.6379549999999998,0.3462996,0.8160307,-0.023365,0.0,0.0,382.2747,33.216038753894,438.0052,99000.0,99000.0,242.0676,99000,2,4000,0,4,1,2.2340970803081,2,0,0,0,2,0.2401601,-1.65634,2.13666,5.5,0,4,127.6481,0,10.18082,90.0,0.0,0.07944095,-0.1090334,0.4254529
920,1.653556,0.3515732,0.8129948,-0.01809389,0.0,0.0,385.5877,33.3130714440108,437.9235,99000.0,99000.0,241.9859,99000,2,4000,0,4,1,2.2354890991615,2,0,0,0,2,0.2402313,-1.6562689999999998,2.136731,5.5,0,4,127.6603,0,10.20726,90.0,0.0,0.07825884,-0.1094158,0.420659
921,1.6598700000000002,0.3515732,0.8098642,-0.02016417,0.0,0.0,388.8864,33.4051357967624,437.8429,99000.0,99000.0,241.9053,99000,2,4000,0,4,1,2.23617944380548,2,0,0,0,2,0.2403442,-1.6561560000000002,2.136844,5.5,0,4,127.6722,0,10.22057,90.0,0.0,0.07768612,-0.1096165,0.4180224
922,1.668629,0.354503,0.8115929000000001,-0.02216449,0.0,0.0,395.7545,33.5178430824386,437.6776,99000.0,99000.0,241.74,99000,2,4000,0,4,1,2.2369518089750096,2,0,0,0,2,0.240694,-1.655806,2.137194,5.5,0,4,127.6963,0,10.23559,90.0,0.0,0.07707544,-0.1098759,0.4163446
923,1.671155,0.354503,0.8064416999999999,-0.02483024,0.0,0.0,395.7545,33.6256171733553,437.6776,99000.0,99000.0,241.74,99000,2,4000,0,4,1,2.2375495698036296,2,0,0,0,2,0.240694,-1.655806,2.137194,5.5,0,4,127.6963,0,10.24734,90.0,0.0,0.07661348,-0.1100797,0.4139477
924,1.691066,0.35977659999999995,0.8070977,-0.02531195,0.0,0.0,399.6522,33.7232879881279,437.5853,99000.0,99000.0,241.6477,99000,2,4000,0,4,1,2.23890664610122,2,0,0,0,2,0.2409636,-1.655536,2.137464,5.5,0,4,127.7095,0,10.27432,90.0,0.0,0.07560433,-0.1106378,0.410592
